Student_ID,Study_Hours,Attendance,Previous_Marks,Assignments,Internal_Marks,Final_Result
68820,8,51,44,54,99,Fail
68821,8,88,90,52,36,Fail
68822,1,75,37,98,72,Pass
68823,1,41,69,90,38,Fail
68824,9,57,41,46,77,Fail
68825,5,57,54,83,35,Fail
68826,8,70,64,89,74,Pass
68827,4,63,49,46,79,Pass
68828,8,43,91,62,43,Fail
68829,5,62,61,58,46,Fail
68830,3,67,44,62,96,Pass
68831,4,98,77,95,38,Fail
68832,8,79,83,88,80,Pass
68833,5,87,33,35,60,Pass
68834,1,87,87,51,74,Pass
68835,7,94,31,83,35,Fail
68836,8,80,66,62,42,Fail
68837,5,48,41,38,31,Fail
68838,3,74,86,74,91,Pass
68839,4,47,40,62,97,Fail
68840,3,94,42,79,50,Pass
68841,8,81,52,57,94,Pass
68842,2,40,81,32,56,Fail
68843,3,40,86,63,94,Fail
68844,4,82,42,92,90,Pass
68845,1,63,42,58,70,Pass
68846,6,70,48,99,53,Pass
68847,7,79,31,32,70,Pass
68848,9,62,84,97,87,Pass
68849,8,70,39,37,99,Pass
68850,7,86,92,48,31,Fail
68851,4,84,85,68,46,Fail
68852,5,91,97,54,66,Pass
68853,4,70,35,77,93,Pass
68854,8,40,96,87,75,Fail
68855,6,44,65,95,57,Fail
68856,9,45,74,90,71,Fail
68857,3,59,89,77,78,Fail
68858,1,73,52,82,30,Fail
68859,4,92,90,38,58,Pass
68860,7,97,63,64,58,Pass
68861,1,67,72,40,58,Pass
68862,7,95,52,51,61,Pass
68863,7,83,79,95,51,Pass
68864,6,76,73,72,42,Fail
68865,7,72,75,98,51,Pass
68866,1,49,64,64,81,Fail
68867,2,49,91,72,55,Fail
68868,5,66,39,89,72,Pass
68869,3,99,97,68,71,Pass
68870,4,65,62,41,64,Pass
68871,1,57,59,75,32,Fail
68872,5,43,43,54,56,Fail
68873,5,43,90,96,42,Fail
68874,6,72,40,81,77,Pass
68875,3,75,57,60,81,Pass
68876,6,46,77,49,85,Fail
68877,5,58,66,85,83,Fail
68878,1,87,46,72,93,Pass
68879,2,57,97,78,43,Fail
68880,3,84,71,85,54,Pass
68881,3,89,43,78,80,Pass
68882,8,96,34,97,77,Pass
68883,8,67,68,58,65,Pass
68884,7,68,47,62,53,Pass
68885,7,49,95,31,65,Fail
68886,7,89,65,58,89,Pass
68887,8,77,45,79,97,Pass
68888,9,91,66,62,70,Pass
68889,8,76,41,97,47,Fail
68890,6,45,73,40,58,Fail
68891,5,65,61,92,76,Pass
68892,4,45,52,77,64,Fail
68893,8,64,36,37,50,Pass
68894,5,94,39,95,36,Fail
68895,9,83,98,66,60,Pass
68896,5,74,77,71,31,Fail
68897,5,87,88,57,72,Pass
68898,3,55,58,70,56,Fail
68899,5,53,72,84,32,Fail
68900,8,51,49,63,57,Fail
68901,8,79,68,43,50,Pass
68902,5,60,81,50,41,Fail
68903,2,66,76,68,99,Pass
68904,5,72,61,45,99,Pass
68905,8,52,83,54,93,Fail
68906,6,81,71,52,73,Pass
68907,6,80,61,74,80,Pass
68908,1,43,77,89,93,Fail
68909,5,95,91,75,91,Pass
68910,1,66,41,53,30,Fail
68911,9,77,32,82,70,Pass
68912,7,77,55,57,47,Fail
68913,4,40,66,75,60,Fail
68914,8,58,38,69,31,Fail
68915,7,65,37,37,69,Pass
68916,3,68,71,47,95,Pass
68917,6,72,94,61,81,Pass
68918,6,46,72,92,30,Fail
68919,4,62,56,72,64,Pass
68920,6,97,99,48,84,Pass
68921,3,92,53,49,46,Fail
68922,8,76,87,65,95,Pass
68923,9,58,36,56,63,Fail
68924,6,70,69,49,52,Pass
68925,9,90,81,52,30,Fail
68926,6,97,53,80,94,Pass
68927,1,53,90,65,74,Fail
68928,8,74,43,74,58,Pass
68929,5,56,80,64,81,Fail
68930,3,69,30,89,52,Pass
68931,6,56,86,43,71,Fail
68932,7,77,97,73,78,Pass
68933,1,58,62,63,74,Fail
68934,3,79,96,53,56,Pass
68935,1,72,80,78,81,Pass
68936,1,66,64,41,94,Pass
68937,9,86,57,66,49,Fail
68938,2,66,98,38,53,Pass
68939,3,93,59,88,36,Fail
68940,7,66,81,63,32,Fail
68941,7,84,53,35,48,Fail
68942,4,86,46,40,59,Pass
68943,1,47,64,47,66,Fail
68944,1,62,48,48,86,Pass
68945,4,98,90,72,91,Pass
68946,3,98,68,67,65,Pass
68947,8,51,33,43,39,Fail
68948,3,51,47,83,54,Fail
68949,3,69,77,51,93,Pass
68950,2,94,52,50,64,Pass
68951,2,57,93,74,41,Fail
68952,6,88,98,95,38,Fail
68953,5,58,85,80,47,Fail
68954,7,93,39,79,49,Fail
68955,5,74,73,81,56,Pass
68956,3,44,70,36,66,Fail
68957,4,89,54,58,75,Pass
68958,6,50,63,76,94,Fail
68959,4,57,48,73,45,Fail
68960,6,71,43,84,99,Pass
68961,5,83,94,83,54,Pass
68962,4,74,96,77,38,Fail
68963,7,83,31,35,85,Pass
68964,5,95,66,55,62,Pass
68965,4,69,30,31,88,Pass
68966,8,50,59,57,51,Fail
68967,8,46,37,36,77,Fail
68968,1,88,55,53,62,Pass
68969,2,65,70,58,72,Pass
68970,1,41,65,79,38,Fail
68971,2,58,52,67,95,Fail
68972,2,97,66,86,39,Fail
68973,8,46,49,41,37,Fail
68974,4,80,58,88,89,Pass
68975,3,58,78,38,67,Fail
68976,4,64,58,44,53,Pass
68977,1,64,66,79,87,Pass
68978,2,57,88,67,95,Fail
68979,2,53,30,31,84,Fail
68980,7,65,96,59,70,Pass
68981,4,52,47,79,66,Fail
68982,5,62,39,81,92,Pass
68983,1,71,37,86,81,Pass
68984,8,75,65,62,43,Fail
68985,8,96,37,51,36,Fail
68986,4,90,53,73,80,Pass
68987,8,94,73,53,95,Pass
68988,7,85,56,95,56,Pass
68989,5,44,71,45,92,Fail
68990,4,74,95,76,73,Pass
68991,4,46,80,69,32,Fail
68992,3,94,74,38,83,Pass
68993,8,72,75,65,83,Pass
68994,8,67,43,33,73,Pass
68995,6,94,72,62,72,Pass
68996,4,58,76,40,32,Fail
68997,7,93,93,35,69,Pass
68998,3,67,96,30,74,Pass
68999,5,62,61,42,72,Pass
69000,1,84,37,34,83,Pass
69001,1,67,81,61,93,Pass
69002,4,58,78,54,53,Fail
69003,1,67,30,48,63,Pass
69004,1,99,60,83,47,Fail
69005,5,94,34,36,37,Fail
69006,9,92,47,44,35,Fail
69007,7,47,80,67,78,Fail
69008,5,76,84,96,51,Pass
69009,6,98,58,49,76,Pass
69010,9,54,71,58,32,Fail
69011,9,43,82,33,78,Fail
69012,8,98,43,55,93,Pass
69013,1,48,78,70,38,Fail
69014,7,51,39,32,89,Fail
69015,4,57,87,82,55,Fail
69016,2,78,68,75,60,Pass
69017,5,50,96,65,84,Fail
69018,3,82,53,66,83,Pass
69019,3,51,91,99,40,Fail
69020,5,91,39,40,88,Pass
69021,1,79,81,92,92,Pass
69022,5,45,64,65,73,Fail
69023,3,70,59,85,83,Pass
69024,1,97,36,33,54,Pass
69025,8,57,32,62,32,Fail
69026,3,72,65,97,45,Fail
69027,7,89,84,44,39,Fail
69028,7,76,79,93,58,Pass
69029,3,89,63,68,37,Fail
69030,5,54,89,30,60,Fail
69031,9,70,57,96,59,Pass
69032,5,72,75,36,99,Pass
69033,3,48,51,56,73,Fail
69034,4,66,60,92,59,Pass
69035,8,65,98,45,34,Fail
69036,8,69,65,53,73,Pass
69037,7,65,81,56,92,Pass
69038,8,45,43,41,53,Fail
69039,8,70,47,47,60,Pass
69040,2,99,98,54,88,Pass
69041,2,78,64,81,73,Pass
69042,2,59,51,47,37,Fail
69043,7,85,48,78,72,Pass
69044,8,74,94,40,54,Pass
69045,9,44,52,31,54,Fail
69046,8,78,47,59,84,Pass
69047,5,63,71,44,69,Pass
69048,3,64,87,59,60,Pass
69049,3,56,42,45,81,Fail
69050,2,91,54,48,30,Fail
69051,8,44,34,37,64,Fail
69052,8,87,34,79,60,Pass
69053,6,43,90,83,94,Fail
69054,5,87,98,77,68,Pass
69055,3,67,82,80,90,Pass
69056,7,78,93,98,78,Pass
69057,5,71,35,69,55,Pass
69058,6,57,72,71,44,Fail
69059,3,58,42,40,72,Fail
69060,4,85,96,68,52,Pass
69061,4,83,66,59,91,Pass
69062,3,56,84,32,59,Fail
69063,9,44,81,77,68,Fail
69064,6,47,68,45,89,Fail
69065,2,45,54,71,89,Fail
69066,8,71,97,63,62,Pass
69067,9,54,53,64,73,Fail
69068,9,60,89,62,67,Pass
69069,7,54,68,49,70,Fail
69070,8,77,68,93,89,Pass
69071,3,97,63,95,49,Fail
69072,8,42,68,35,43,Fail
69073,5,90,87,41,72,Pass
69074,1,53,58,60,68,Fail
69075,5,44,82,48,51,Fail
69076,3,98,83,60,98,Pass
69077,4,62,43,69,60,Pass
69078,7,93,52,92,32,Fail
69079,4,91,41,39,83,Pass
69080,2,40,53,86,44,Fail
69081,8,57,88,76,33,Fail
69082,4,77,31,96,70,Pass
69083,7,40,83,68,60,Fail
69084,6,96,53,65,45,Fail
69085,4,89,97,89,77,Pass
69086,8,54,53,91,68,Fail
69087,8,40,45,33,39,Fail
69088,3,68,66,65,87,Pass
69089,5,52,40,32,34,Fail
69090,8,67,83,33,96,Pass
69091,4,93,46,33,67,Pass
69092,7,53,71,63,92,Fail
69093,9,95,39,34,67,Pass
69094,3,79,62,89,61,Pass
69095,2,79,64,84,73,Pass
69096,5,56,76,43,41,Fail
69097,3,77,36,41,98,Pass
69098,6,79,96,98,36,Fail
69099,9,89,80,93,36,Fail
69100,9,58,59,32,83,Fail
69101,9,67,41,59,48,Fail
69102,1,95,45,55,88,Pass
69103,6,83,80,87,97,Pass
69104,4,96,61,72,61,Pass
69105,3,47,72,66,79,Fail
69106,2,88,76,33,52,Pass
69107,2,93,58,86,48,Fail
69108,8,85,83,97,60,Pass
69109,8,96,65,65,40,Fail
69110,5,82,37,63,40,Fail
69111,6,48,50,97,81,Fail
69112,7,87,75,79,98,Pass
69113,9,84,64,73,90,Pass
69114,9,63,36,63,38,Fail
69115,5,97,72,31,50,Pass
69116,8,81,73,47,52,Pass
69117,3,88,64,98,76,Pass
69118,7,63,73,85,39,Fail
69119,4,97,47,45,83,Pass
69120,5,79,86,45,85,Pass
69121,2,64,54,61,71,Pass
69122,4,56,94,70,96,Fail
69123,2,51,75,55,91,Fail
69124,2,79,43,51,81,Pass
69125,7,47,66,36,41,Fail
69126,7,62,95,54,78,Pass
69127,1,55,36,95,58,Fail
69128,1,83,69,39,94,Pass
69129,5,63,34,73,50,Pass
69130,9,54,56,93,72,Fail
69131,7,64,67,60,54,Pass
69132,5,85,53,61,84,Pass
69133,2,58,41,71,56,Fail
69134,1,47,70,58,36,Fail
69135,4,94,75,49,64,Pass
69136,6,53,82,71,82,Fail
69137,2,63,69,74,46,Fail
69138,4,92,70,54,87,Pass
69139,9,55,62,65,88,Fail
69140,7,78,46,63,63,Pass
69141,7,76,56,94,86,Pass
69142,4,65,37,90,64,Pass
69143,6,54,54,38,72,Fail
69144,5,67,83,44,80,Pass
69145,4,84,49,88,39,Fail
69146,5,69,35,90,35,Fail
69147,2,65,41,56,66,Pass
69148,8,48,90,62,42,Fail
69149,5,70,59,35,83,Pass
69150,8,75,80,77,72,Pass
69151,6,96,50,31,61,Pass
69152,1,75,86,89,47,Fail
69153,4,90,72,40,65,Pass
69154,4,85,93,72,46,Fail
69155,5,81,76,51,85,Pass
69156,9,97,73,93,72,Pass
69157,2,51,80,63,90,Fail
69158,5,78,32,50,65,Pass
69159,5,57,45,78,92,Fail
69160,1,89,37,62,36,Fail
69161,6,86,41,43,55,Pass
69162,3,86,69,46,62,Pass
69163,1,58,51,74,40,Fail
69164,5,81,81,78,73,Pass
69165,1,66,49,91,54,Pass
69166,4,92,88,63,48,Fail
69167,8,89,58,68,39,Fail
69168,7,98,39,50,74,Pass
69169,3,83,56,86,57,Pass
69170,6,45,90,50,66,Fail
69171,6,48,97,98,79,Fail
69172,5,70,44,48,84,Pass
69173,4,78,90,87,59,Pass
69174,1,92,48,77,45,Fail
69175,2,58,71,99,91,Fail
69176,5,85,99,77,75,Pass
69177,4,81,30,90,88,Pass
69178,2,76,91,55,68,Pass
69179,3,70,74,49,33,Fail
69180,4,45,31,65,73,Fail
69181,1,65,65,54,63,Pass
69182,3,78,42,84,67,Pass
69183,9,71,31,97,67,Pass
69184,9,59,84,62,59,Fail
69185,4,44,88,63,52,Fail
69186,4,57,80,83,95,Fail
69187,5,90,73,63,39,Fail
69188,5,69,87,65,69,Pass
69189,2,92,66,98,88,Pass
69190,2,80,43,86,78,Pass
69191,1,48,67,94,82,Fail
69192,3,92,98,37,97,Pass
69193,6,84,76,98,39,Fail
69194,1,50,68,58,97,Fail
69195,5,85,61,70,31,Fail
69196,2,97,64,65,88,Pass
69197,3,47,75,97,78,Fail
69198,2,78,71,68,48,Fail
69199,5,44,84,35,79,Fail
69200,9,69,73,38,40,Fail
69201,9,66,69,48,41,Fail
69202,8,70,94,82,33,Fail
69203,6,79,84,48,81,Pass
69204,6,57,56,44,32,Fail
69205,7,67,56,81,89,Pass
69206,2,89,36,44,90,Pass
69207,2,59,77,54,70,Fail
69208,2,73,96,80,75,Pass
69209,4,48,60,87,81,Fail
69210,4,74,36,35,50,Pass
69211,3,65,64,45,61,Pass
69212,1,42,80,93,98,Fail
69213,9,77,79,83,45,Fail
69214,7,78,62,48,65,Pass
69215,8,78,37,92,33,Fail
69216,2,63,70,81,96,Pass
69217,6,95,54,50,45,Fail
69218,8,62,58,95,66,Pass
69219,8,54,64,77,97,Fail
69220,1,49,95,47,34,Fail
69221,4,74,65,91,70,Pass
69222,3,73,77,42,81,Pass
69223,3,74,43,69,95,Pass
69224,2,98,81,70,44,Fail
69225,1,57,64,47,43,Fail
69226,1,81,57,77,76,Pass
69227,6,80,78,96,96,Pass
69228,5,40,94,75,56,Fail
69229,4,40,46,64,93,Fail
69230,8,54,33,55,78,Fail
69231,9,88,98,92,54,Pass
69232,3,48,37,54,71,Fail
69233,4,60,35,39,93,Pass
69234,4,92,68,83,59,Pass
69235,2,73,40,74,45,Fail
69236,9,50,84,37,74,Fail
69237,7,60,46,80,76,Pass
69238,3,68,78,54,88,Pass
69239,3,51,59,81,63,Fail
69240,8,74,59,44,46,Fail
69241,4,59,30,85,44,Fail
69242,2,86,53,94,78,Pass
69243,7,54,72,66,54,Fail
69244,7,64,85,72,87,Pass
69245,4,66,96,57,97,Pass
69246,1,60,86,45,47,Fail
69247,5,99,75,40,66,Pass
69248,1,81,56,87,89,Pass
69249,6,51,85,98,46,Fail
69250,5,73,90,66,68,Pass
69251,4,87,88,35,56,Pass
69252,7,61,48,41,41,Fail
69253,5,49,59,30,43,Fail
69254,3,43,72,65,30,Fail
69255,4,69,96,30,90,Pass
69256,5,55,89,90,91,Fail
69257,1,44,94,65,49,Fail
69258,6,67,71,88,61,Pass
69259,2,63,99,93,31,Fail
69260,4,45,33,53,53,Fail
69261,7,64,42,78,96,Pass
69262,8,77,62,64,42,Fail
69263,4,78,99,83,43,Fail
69264,1,42,61,60,43,Fail
69265,9,78,79,77,34,Fail
69266,6,97,52,68,68,Pass
69267,7,80,34,92,53,Pass
69268,5,94,68,69,45,Fail
69269,2,71,92,39,80,Pass
69270,8,44,55,91,66,Fail
69271,2,89,68,31,77,Pass
69272,2,77,48,52,70,Pass
69273,7,67,74,83,46,Fail
69274,8,44,50,30,69,Fail
69275,7,86,76,96,73,Pass
69276,2,91,69,47,44,Fail
69277,7,48,96,98,79,Fail
69278,7,63,45,81,50,Pass
69279,2,88,95,60,55,Pass
69280,3,53,43,98,30,Fail
69281,5,56,37,51,61,Fail
69282,9,67,78,55,87,Pass
69283,3,65,57,79,83,Pass
69284,1,87,49,72,64,Pass
69285,1,52,43,72,44,Fail
69286,7,77,65,61,56,Pass
69287,7,78,83,98,65,Pass
69288,2,62,90,44,49,Fail
69289,4,95,47,76,60,Pass
69290,8,81,54,51,86,Pass
69291,6,68,48,95,32,Fail
69292,1,42,67,96,46,Fail
69293,4,45,99,82,37,Fail
69294,9,67,39,85,70,Pass
69295,6,87,84,85,89,Pass
69296,6,64,55,88,66,Pass
69297,8,73,90,30,37,Fail
69298,4,49,48,53,36,Fail
69299,2,51,75,33,93,Fail
69300,3,99,94,58,39,Fail
69301,6,93,68,48,57,Pass
69302,8,86,87,44,88,Pass
69303,7,60,80,62,96,Pass
69304,3,43,85,43,58,Fail
69305,4,62,98,47,86,Pass
69306,6,90,60,80,38,Fail
69307,8,80,84,34,35,Fail
69308,8,77,31,51,59,Pass
69309,9,54,91,34,88,Fail
69310,4,89,39,51,87,Pass
69311,9,96,62,69,83,Pass
69312,8,82,42,37,35,Fail
69313,4,62,88,84,74,Pass
69314,6,44,91,58,83,Fail
69315,5,47,49,88,35,Fail
69316,3,43,34,74,84,Fail
69317,2,41,61,60,76,Fail
69318,1,50,56,38,69,Fail
69319,9,93,35,37,65,Pass
69320,7,54,85,95,68,Fail
69321,8,84,79,57,81,Pass
69322,8,43,58,30,65,Fail
69323,1,89,32,55,83,Pass
69324,9,70,56,48,53,Pass
69325,4,75,45,85,79,Pass
69326,8,98,71,47,74,Pass
69327,2,72,85,49,62,Pass
69328,3,75,52,76,65,Pass
69329,8,75,86,68,94,Pass
69330,9,40,53,79,86,Fail
69331,9,84,82,71,71,Pass
69332,8,90,96,38,89,Pass
69333,9,47,34,60,63,Fail
69334,4,40,30,63,46,Fail
69335,1,59,99,33,75,Fail
69336,7,47,79,55,54,Fail
69337,2,78,31,33,81,Pass
69338,5,55,35,54,81,Fail
69339,7,94,64,32,39,Fail
69340,4,48,45,42,71,Fail
69341,6,94,62,72,84,Pass
69342,1,91,81,56,66,Pass
69343,3,49,32,39,58,Fail
69344,9,54,75,84,56,Fail
69345,5,40,99,52,96,Fail
69346,7,42,57,58,98,Fail
69347,7,45,42,91,35,Fail
69348,2,77,32,76,36,Fail
69349,9,78,36,93,94,Pass
69350,1,81,82,66,31,Fail
69351,2,86,94,46,44,Fail
69352,3,50,48,85,71,Fail
69353,1,66,60,52,84,Pass
69354,6,90,47,88,73,Pass
69355,2,93,73,93,43,Fail
69356,9,99,69,65,43,Fail
69357,8,76,96,38,85,Pass
69358,3,52,49,33,38,Fail
69359,7,92,46,60,92,Pass
69360,1,46,31,81,32,Fail
69361,2,49,40,65,97,Fail
69362,6,71,72,78,70,Pass
69363,4,68,36,36,67,Pass
69364,7,78,39,65,77,Pass
69365,8,74,49,73,93,Pass
69366,5,95,82,88,44,Fail
69367,7,46,93,87,55,Fail
69368,3,54,34,91,87,Fail
69369,5,78,68,68,81,Pass
69370,4,45,54,68,67,Fail
69371,1,85,97,80,35,Fail
69372,3,62,84,52,68,Pass
69373,8,60,31,51,77,Pass
69374,3,64,52,92,82,Pass
69375,1,86,32,42,46,Fail
69376,2,81,35,73,52,Pass
69377,3,89,75,79,61,Pass
69378,4,79,90,45,35,Fail
69379,4,98,94,79,94,Pass
69380,3,96,50,95,42,Fail
69381,7,89,98,54,32,Fail
69382,1,44,68,67,45,Fail
69383,9,53,41,87,66,Fail
69384,7,56,61,39,30,Fail
69385,9,69,90,75,91,Pass
69386,8,99,74,37,90,Pass
69387,6,42,33,75,96,Fail
69388,4,73,56,76,88,Pass
69389,6,70,83,49,53,Pass
69390,6,46,92,93,95,Fail
69391,5,78,94,72,62,Pass
69392,7,80,87,95,33,Fail
69393,1,50,36,35,89,Fail
69394,1,61,36,30,99,Pass
69395,4,97,91,33,38,Fail
69396,8,90,67,50,35,Fail
69397,5,81,92,56,87,Pass
69398,8,42,34,73,88,Fail
69399,8,92,41,89,62,Pass
69400,1,85,51,35,49,Fail
69401,4,56,77,30,39,Fail
69402,3,65,41,60,55,Pass
69403,3,94,71,47,54,Pass
69404,5,92,87,73,38,Fail
69405,6,61,55,40,73,Pass
69406,8,49,96,80,65,Fail
69407,9,43,79,75,88,Fail
69408,4,75,90,81,89,Pass
69409,8,63,65,61,49,Fail
69410,3,44,61,89,47,Fail
69411,8,86,92,34,64,Pass
69412,7,82,57,59,70,Pass
69413,1,60,50,31,83,Pass
69414,5,94,82,88,61,Pass
69415,5,53,35,42,86,Fail
69416,8,78,85,53,48,Fail
69417,3,69,72,63,54,Pass
69418,6,81,85,49,54,Pass
69419,1,63,82,42,86,Pass
69420,5,91,79,61,34,Fail
69421,7,60,47,91,82,Pass
69422,8,97,92,79,75,Pass
69423,6,51,37,56,46,Fail
69424,9,61,98,65,59,Pass
69425,9,78,92,83,32,Fail
69426,6,69,85,37,67,Pass
69427,2,90,81,89,35,Fail
69428,9,76,37,43,45,Fail
69429,8,56,82,58,69,Fail
69430,4,69,75,30,67,Pass
69431,5,60,67,94,99,Pass
69432,4,71,49,98,57,Pass
69433,8,85,62,74,32,Fail
69434,8,86,84,81,52,Pass
69435,7,53,74,30,74,Fail
69436,3,67,88,51,88,Pass
69437,2,41,48,62,74,Fail
69438,2,52,78,65,59,Fail
69439,7,51,98,32,59,Fail
69440,1,80,46,72,85,Pass
69441,5,69,43,81,36,Fail
69442,9,54,86,71,48,Fail
69443,8,62,91,99,75,Pass
69444,1,76,37,95,84,Pass
69445,8,78,56,64,49,Fail
69446,6,45,52,31,64,Fail
69447,6,47,60,76,88,Fail
69448,2,86,79,51,59,Pass
69449,9,77,82,71,63,Pass
69450,6,51,89,36,74,Fail
69451,2,75,78,45,41,Fail
69452,5,44,68,54,35,Fail
69453,6,83,49,86,87,Pass
69454,6,45,96,88,44,Fail
69455,8,68,61,36,65,Pass
69456,8,46,84,57,57,Fail
69457,1,75,44,46,78,Pass
69458,3,72,74,75,74,Pass
69459,5,83,50,80,86,Pass
69460,1,45,78,51,45,Fail
69461,2,46,75,96,83,Fail
69462,9,50,62,45,96,Fail
69463,1,77,72,56,34,Fail
69464,3,84,31,44,85,Pass
69465,2,80,38,31,67,Pass
69466,3,47,30,73,46,Fail
69467,3,97,42,99,83,Pass
69468,7,56,30,81,91,Fail
69469,3,76,31,65,67,Pass
69470,5,55,97,33,90,Fail
69471,2,77,32,65,44,Fail
69472,5,60,91,30,61,Pass
69473,6,58,88,70,74,Fail
69474,1,96,89,32,38,Fail
69475,6,84,47,50,76,Pass
69476,1,91,52,97,91,Pass
69477,3,46,54,80,39,Fail
69478,2,65,72,30,97,Pass
69479,4,84,93,43,61,Pass
69480,9,66,78,31,95,Pass
69481,8,76,40,49,39,Fail
69482,2,82,50,54,38,Fail
69483,5,60,46,66,98,Pass
69484,6,98,58,70,73,Pass
69485,3,66,55,52,66,Pass
69486,3,57,71,96,73,Fail
69487,7,97,97,69,61,Pass
69488,8,41,97,36,53,Fail
69489,9,43,49,53,80,Fail
69490,6,53,61,56,46,Fail
69491,7,76,95,36,43,Fail
69492,3,74,55,77,48,Fail
69493,4,49,33,31,59,Fail
69494,2,94,53,97,35,Fail
69495,6,41,80,86,44,Fail
69496,4,68,79,66,64,Pass
69497,7,83,89,75,96,Pass
69498,2,93,62,79,35,Fail
69499,5,52,98,35,50,Fail
69500,2,63,55,65,76,Pass
69501,5,94,70,34,49,Fail
69502,6,79,43,97,52,Pass
69503,3,78,38,51,44,Fail
69504,7,74,51,98,37,Fail
69505,5,89,30,64,59,Pass
69506,8,72,95,45,43,Fail
69507,7,52,39,40,95,Fail
69508,8,46,99,90,82,Fail
69509,7,73,52,71,72,Pass
69510,1,92,88,44,80,Pass
69511,9,49,53,45,44,Fail
69512,3,98,72,86,66,Pass
69513,7,58,44,42,38,Fail
69514,8,73,85,81,91,Pass
69515,8,53,39,38,88,Fail
69516,7,71,48,55,80,Pass
69517,4,82,49,92,66,Pass
69518,7,56,97,90,67,Fail
69519,5,45,63,73,44,Fail
69520,2,51,68,72,82,Fail
69521,5,67,32,66,39,Fail
69522,9,61,75,97,67,Pass
69523,7,40,39,65,98,Fail
69524,6,82,94,50,61,Pass
69525,6,51,96,45,65,Fail
69526,2,68,36,50,95,Pass
69527,7,41,50,80,35,Fail
69528,2,70,93,47,97,Pass
69529,1,90,49,42,35,Fail
69530,2,83,81,93,85,Pass
69531,8,44,86,90,37,Fail
69532,2,67,38,71,56,Pass
69533,2,98,47,50,56,Pass
69534,6,42,76,96,44,Fail
69535,4,86,44,65,34,Fail
69536,4,47,65,82,57,Fail
69537,7,56,99,53,86,Fail
69538,2,55,62,51,76,Fail
69539,5,70,41,81,77,Pass
69540,8,95,54,75,79,Pass
69541,5,82,75,91,58,Pass
69542,9,54,85,31,30,Fail
69543,2,92,96,44,85,Pass
69544,9,65,98,34,58,Pass
69545,1,61,38,63,93,Pass
69546,2,84,70,80,71,Pass
69547,4,80,73,77,73,Pass
69548,2,63,94,68,79,Pass
69549,4,71,83,84,34,Fail
69550,2,70,46,89,79,Pass
69551,7,92,69,78,88,Pass
69552,1,75,64,64,85,Pass
69553,6,67,66,38,46,Fail
69554,8,73,60,40,46,Fail
69555,8,82,69,30,37,Fail
69556,9,92,47,94,44,Fail
69557,9,57,33,88,84,Fail
69558,8,57,45,98,42,Fail
69559,2,67,67,83,59,Pass
69560,2,85,79,56,52,Pass
69561,9,99,38,32,32,Fail
69562,8,67,46,82,36,Fail
69563,8,81,71,51,70,Pass
69564,1,45,37,46,56,Fail
69565,7,60,92,59,83,Pass
69566,4,40,68,68,97,Fail
69567,5,61,74,81,32,Fail
69568,7,53,43,95,39,Fail
69569,6,41,47,73,92,Fail
69570,3,78,43,39,94,Pass
69571,2,46,51,77,50,Fail
69572,2,44,95,97,41,Fail
69573,3,43,95,45,69,Fail
69574,1,42,75,65,40,Fail
69575,2,42,36,85,57,Fail
69576,4,49,75,30,31,Fail
69577,2,93,76,61,53,Pass
69578,4,77,76,75,72,Pass
69579,5,73,87,33,46,Fail
69580,3,94,47,63,90,Pass
69581,3,66,56,64,69,Pass
69582,8,84,99,99,42,Fail
69583,4,81,53,66,46,Fail
69584,4,74,60,96,91,Pass
69585,2,65,77,56,92,Pass
69586,1,94,77,32,49,Fail
69587,3,67,82,86,81,Pass
69588,9,65,90,84,97,Pass
69589,4,64,86,67,88,Pass
69590,2,79,84,33,60,Pass
69591,5,66,89,43,94,Pass
69592,3,44,95,57,31,Fail
69593,2,61,77,60,96,Pass
69594,3,86,66,89,91,Pass
69595,3,70,95,81,97,Pass
69596,3,53,45,64,65,Fail
69597,2,50,51,76,51,Fail
69598,8,91,72,73,91,Pass
69599,1,88,31,44,75,Pass
69600,7,85,99,65,32,Fail
69601,6,82,51,79,73,Pass
69602,5,52,88,86,81,Fail
69603,3,52,51,65,42,Fail
69604,1,99,34,99,57,Pass
69605,7,75,63,63,96,Pass
69606,4,96,78,42,92,Pass
69607,7,60,96,84,43,Fail
69608,1,60,84,42,60,Pass
69609,2,63,43,46,86,Pass
69610,3,63,66,98,52,Pass
69611,8,83,83,51,92,Pass
69612,5,55,91,94,44,Fail
69613,7,64,56,97,93,Pass
69614,8,97,59,52,97,Pass
69615,6,50,44,87,59,Fail
69616,5,44,79,64,57,Fail
69617,2,59,71,36,99,Fail
69618,9,80,73,93,91,Pass
69619,4,89,31,83,49,Fail
69620,3,96,55,74,69,Pass
69621,7,64,38,61,89,Pass
69622,9,62,80,88,32,Fail
69623,9,93,78,86,62,Pass
69624,6,63,60,68,62,Pass
69625,9,71,34,78,39,Fail
69626,3,44,76,56,74,Fail
69627,7,92,43,43,82,Pass
69628,4,80,34,72,97,Pass
69629,9,75,81,42,77,Pass
69630,3,88,46,58,44,Fail
69631,3,87,52,50,51,Pass
69632,9,76,85,57,54,Pass
69633,2,69,78,78,65,Pass
69634,1,68,67,90,75,Pass
69635,9,95,95,70,52,Pass
69636,5,98,31,88,79,Pass
69637,3,63,70,77,90,Pass
69638,5,89,64,53,47,Fail
69639,2,46,81,82,80,Fail
